report_id,length_ratio,chrf,ter,cosine_sim,bertscore_p,bertscore_r,bertscore_f1
RPT_003524,0.9726027397260274,56.07527457820185,0.6575342465753424,0.9382099509239197,0.9608674645423889,0.9616517424583435,0.9612594246864319
RPT_003525,0.9545454545454546,54.742775292834835,0.6363636363636364,0.9638074040412903,0.9594656229019165,0.9554641246795654,0.9574607014656067
RPT_003526,0.9541284403669725,57.72418167759802,0.6055045871559633,0.9131991267204285,0.9593881964683533,0.9569954872131348,0.9581903219223022
RPT_003527,0.9494949494949495,58.38089369872834,0.6262626262626263,0.8912503719329834,0.9623396396636963,0.9616358876228333,0.9619876742362976
RPT_003528,0.971830985915493,55.71014321341687,0.6338028169014085,0.9426641464233398,0.9593404531478882,0.9593817591667175,0.9593611359596252
RPT_003529,0.9358974358974359,56.318496885682556,0.641025641025641,0.9108919501304626,0.9640359878540039,0.962592363357544,0.963313639163971
RPT_003530,0.9024390243902439,47.555994281207276,0.7560975609756098,0.8815106749534607,0.9410169720649719,0.941028356552124,0.9410226941108704
RPT_003531,1.0,54.39227247654852,0.6338028169014085,0.921576976776123,0.9577893614768982,0.9575337767601013,0.9576615691184998
RPT_003532,0.956989247311828,53.41674748846423,0.6666666666666665,0.9326943159103394,0.9603731632232666,0.9600322842597961,0.9602027535438538
RPT_003533,1.0,56.847013520438395,0.631578947368421,0.9256663918495178,0.9595907926559448,0.9598078727722168,0.959699273109436
RPT_003534,0.95,54.87113664232982,0.64,0.9259204268455505,0.9590208530426025,0.9554983973503113,0.9572563767433167
RPT_003535,1.015625,61.31007147809099,0.578125,0.962212860584259,0.9622023701667786,0.9605712890625,0.9613861441612244
RPT_003536,0.9775280898876404,51.707409299626995,0.651685393258427,0.9403606057167053,0.949441134929657,0.9481074213981628,0.9487738013267517
RPT_003537,0.9830508474576272,56.11320489204387,0.6440677966101694,0.9201747179031372,0.959052562713623,0.9553672075271606,0.9572063088417053
RPT_003538,0.9803921568627451,52.72043105606572,0.6666666666666665,0.9425322413444519,0.9549943208694458,0.9559342265129089,0.9554640650749207
RPT_003539,1.0188679245283019,57.180750577767235,0.6226415094339622,0.9498511552810669,0.9597374200820923,0.9584172368049622,0.9590768218040466
RPT_003540,1.0,51.54713728330855,0.701492537313433,0.9287752509117126,0.9542171955108643,0.9528271555900574,0.9535216689109802
RPT_003541,0.9666666666666667,52.25592418663597,0.6666666666666665,0.8978119492530823,0.9537513256072998,0.9512350559234619,0.9524915218353271
RPT_003542,1.0,54.78728678347967,0.6428571428571429,0.9186532497406006,0.9528012275695801,0.9507339596748352,0.9517664909362793
RPT_003543,1.0,53.54961345696123,0.6470588235294117,0.9309848546981812,0.9526853561401367,0.9518117904663086,0.9522483348846436
RPT_003544,1.0277777777777777,55.488495314852514,0.6944444444444444,0.9354294538497925,0.949191153049469,0.95085608959198,0.9500228762626648
RPT_003545,0.975609756097561,53.21158764007925,0.6585365853658537,0.8734259009361267,0.9522782564163208,0.9539393782615662,0.9531081318855286
RPT_003546,0.9518072289156626,56.2459661735566,0.6746987951807228,0.9602556228637695,0.955295205116272,0.9532111883163452,0.9542520642280579
RPT_003547,0.9425287356321839,52.85056456269408,0.6666666666666665,0.9453788995742798,0.9560168981552124,0.954259991645813,0.9551376104354858
RPT_003548,0.9454545454545454,50.727698849442795,0.7090909090909091,0.9367782473564148,0.9533153772354126,0.9513437747955322,0.9523285031318665
RPT_003549,0.9682539682539683,52.25187514194896,0.6825396825396826,0.9464649558067322,0.9568970203399658,0.9549582600593567,0.9559267163276672
RPT_003550,0.94,56.84677337355923,0.62,0.9325989484786987,0.9562233090400696,0.953041672706604,0.9546298384666443
RPT_003551,0.9722222222222222,55.1875785151163,0.6527777777777779,0.9378522634506226,0.9592769742012024,0.9577999711036682,0.9585379362106323
